id,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
134,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 17:30,06h 25m,06-08-2024 23:55,2.8,1035,33
135,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 17:00,07h 30m,07-08-2024 00:30,3.6,720,41
136,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 14:30,06h 30m,06-08-2024 21:00,2.5,619,41
137,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),06-08-2024 18:25,06h 05m,07-08-2024 00:30,2.9,674,34
138,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),06-08-2024 21:00,06h 00m,07-08-2024 03:00,3.9,540,38
139,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),06-08-2024 17:00,06h 30m,06-08-2024 23:30,4.9,569,44
140,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 15:00,06h 30m,06-08-2024 21:30,3,619,41
141,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),06-08-2024 17:30,07h 45m,07-08-2024 01:15,2.9,674,31
142,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,SWAGATAM TOUR HOLIDAY,Volvo AC Seater (2+2),06-08-2024 19:00,07h 01m,07-08-2024 02:01,0,989,41
143,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Jyoti Bus Services,Bharat Benz A/C Semi Sleeper (2+2),06-08-2024 18:00,07h 00m,07-08-2024 01:00,0,1500,49
144,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),06-08-2024 22:00,05h 00m,07-08-2024 03:00,3.9,700,40
145,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),06-08-2024 20:20,06h 30m,07-08-2024 02:50,4,513,47
146,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),06-08-2024 16:30,06h 30m,06-08-2024 23:00,3.9,474,49
147,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 18:30,05h 25m,06-08-2024 23:55,3.5,773,35
148,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 18:30,05h 25m,06-08-2024 23:55,3.5,773,33
149,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),06-08-2024 19:30,06h 30m,07-08-2024 02:00,4.4,700,38
150,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Abtc Tour and Travels,Bharat Benz A/C Semi Sleeper (2+2),06-08-2024 20:30,08h 00m,07-08-2024 04:30,2.4,764,31
151,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),06-08-2024 19:00,06h 25m,07-08-2024 01:25,5,800,45
152,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 08:15,06h 50m,06-08-2024 15:05,3,853,41
153,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),06-08-2024 18:45,07h 25m,07-08-2024 02:10,4.8,665,49
154,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Everest Holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 21:30,06h 00m,07-08-2024 03:30,3.5,722,35
155,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),06-08-2024 19:00,06h 25m,07-08-2024 01:25,4.3,1724,41
156,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),06-08-2024 17:00,06h 59m,06-08-2024 23:59,3.8,700,34
157,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),06-08-2024 18:00,08h 00m,07-08-2024 02:00,2.8,1104,41
158,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),06-08-2024 20:30,05h 30m,07-08-2024 02:00,1.7,700,27
159,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 16:00,08h 00m,07-08-2024 00:00,4.4,750,41
160,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,R S YADAV SMART BUS PRIVATE LIMITED,Volvo 9600 A/C Semi Sleeper (2+2),06-08-2024 17:50,08h 55m,07-08-2024 02:45,4.3,1899,35
161,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Semi Sleeper (2+2),06-08-2024 18:50,08h 55m,07-08-2024 03:45,4.3,1899,36
162,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Holiday Appeal Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),06-08-2024 18:00,08h 00m,07-08-2024 02:00,4.2,799,53
163,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Holiday Appeal Private Limited,Non AC Seater (2+2),06-08-2024 20:00,08h 00m,07-08-2024 04:00,4.2,1599,35
164,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),06-08-2024 18:00,07h 00m,07-08-2024 01:00,2.4,1049,33
165,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),06-08-2024 18:30,08h 15m,07-08-2024 02:45,4.1,1649,41
166,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),06-08-2024 19:00,05h 50m,07-08-2024 00:50,4.1,1649,41
167,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,FlixBus,A/C Seater (2+2),06-08-2024 18:30,07h 10m,07-08-2024 01:40,4,268,43
168,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Reo India Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 19:35,06h 45m,07-08-2024 02:20,3.9,662,19
169,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),06-08-2024 21:15,08h 00m,07-08-2024 05:15,2.9,1799,33
170,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Reo India Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 17:25,06h 34m,06-08-2024 23:59,3.9,615,19
171,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Reo India Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 17:40,07h 20m,07-08-2024 01:00,3.9,615,27
172,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),06-08-2024 17:00,06h 55m,06-08-2024 23:55,3.9,786,41
173,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),06-08-2024 17:30,06h 25m,06-08-2024 23:55,3.9,786,41
174,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),06-08-2024 18:00,06h 30m,07-08-2024 00:30,3.9,786,41
175,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,SPEED BUS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),06-08-2024 21:00,07h 30m,07-08-2024 04:30,3.7,1763,49
176,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Suswagtam Tours,Volvo A/C Semi Sleeper (2+2),06-08-2024 19:00,06h 59m,07-08-2024 01:59,3.6,1232,39
177,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),06-08-2024 17:30,08h 30m,07-08-2024 02:00,3.5,949,45
178,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 17:30,06h 25m,06-08-2024 23:55,3.5,773,33
179,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),06-08-2024 18:30,07h 30m,07-08-2024 02:00,2.3,1350,31
180,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 17:30,06h 25m,06-08-2024 23:55,3.5,773,31
181,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),06-08-2024 18:00,08h 15m,07-08-2024 02:15,3.5,949,31
182,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Travel Zap India Pvt LTD.,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),06-08-2024 19:00,06h 15m,07-08-2024 01:15,3.4,1221,44
183,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),06-08-2024 17:30,08h 05m,07-08-2024 01:35,2.8,949,41
184,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,SIDDHI VINAYAK TRAVELS,Volvo A/C Semi Sleeper (2+2),06-08-2024 16:30,07h 55m,07-08-2024 00:25,2.8,1599,45
185,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Cab India Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 17:00,10h 00m,07-08-2024 03:00,2.8,1400,41
186,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Northern Travels,Volvo A/C Semi Sleeper (2+2),06-08-2024 18:30,08h 20m,07-08-2024 02:50,2.7,1140,45
187,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Kartar Travels Private Limited,Volvo A/C Semi Sleeper (2+2),06-08-2024 20:00,06h 45m,07-08-2024 02:45,2.7,570,32
188,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Travel hub,Volvo A/C Semi Sleeper (2+2),06-08-2024 16:00,08h 00m,07-08-2024 00:00,2.6,1099,41
189,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),06-08-2024 18:00,05h 55m,06-08-2024 23:55,2.5,1199,49
190,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),06-08-2024 21:00,08h 00m,07-08-2024 05:00,2.4,1439,29
191,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),06-08-2024 17:00,08h 30m,07-08-2024 01:30,2.3,1555,46
192,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),06-08-2024 17:30,10h 15m,07-08-2024 03:45,2.3,1480,49
193,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),06-08-2024 18:00,08h 30m,07-08-2024 02:30,2.3,1099,29
194,Manali to Chandigarh,https://www.redbus.in/bus-tickets/manali-to-chandigarh,Snow Line Holidays Manali,A/C Seater (2+2),06-08-2024 19:45,09h 00m,07-08-2024 04:45,0,3000,45
195,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 6651,Ordinary 3+2 Non AC Seater,06-08-2024 04:05,05h 15m,06-08-2024 09:20,3.9,292,47
196,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 649,A/C Executive (2+3),06-08-2024 04:45,03h 45m,06-08-2024 08:30,4.7,315,42
197,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 654,A/C Executive (2+3),06-08-2024 05:20,04h 40m,06-08-2024 10:00,5,369,44
198,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 616,A/C Executive (2+3),06-08-2024 06:00,03h 50m,06-08-2024 09:50,4.3,315,44
199,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 652,Ordinary 3+2 Non AC Seater,06-08-2024 06:20,06h 40m,06-08-2024 13:00,3.9,348,27
200,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 401269,Ordinary 3+2 Non AC Seater,06-08-2024 06:30,04h 00m,06-08-2024 10:30,3.9,295,37
201,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 624,Ordinary 3+2 Non AC Seater,06-08-2024 06:45,05h 05m,06-08-2024 11:50,3.9,309,27
202,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 617,Ordinary 3+2 Non AC Seater,06-08-2024 07:30,06h 35m,06-08-2024 14:05,3.9,339,39
203,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 641,Ordinary 3+2 Non AC Seater,06-08-2024 08:20,04h 00m,06-08-2024 12:20,4.1,295,32
204,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 618,Ordinary 3+2 Non AC Seater,06-08-2024 09:00,06h 20m,06-08-2024 15:20,4.3,339,37
205,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 164,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 09:30,04h 30m,06-08-2024 14:00,4.1,500,31
206,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 1142,Ordinary 3+2 Non AC Seater,06-08-2024 11:02,05h 58m,06-08-2024 17:00,3.9,339,37
207,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 620,Ordinary 3+2 Non AC Seater,06-08-2024 15:10,05h 30m,06-08-2024 20:40,4.1,339,37
208,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 603,Ordinary 3+2 Non AC Seater,06-08-2024 16:40,06h 30m,06-08-2024 23:10,4.1,348,37
209,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 401270,Ordinary 3+2 Non AC Seater,06-08-2024 17:05,04h 00m,06-08-2024 21:05,3.9,295,37
210,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 602,Ordinary 3+2 Non AC Seater,06-08-2024 17:20,05h 40m,06-08-2024 23:00,3.9,309,37
211,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 955,Ordinary 3+2 Non AC Seater,06-08-2024 17:40,06h 15m,06-08-2024 23:55,3.9,309,33
212,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 601,Himmani Deluxe 2+2 Non AC Seater,06-08-2024 18:30,04h 30m,06-08-2024 23:00,3.9,318,26
213,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 15,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 20:00,04h 10m,07-08-2024 00:10,5,500,34
214,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 99,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 21:00,05h 00m,07-08-2024 02:00,3.9,615,34
215,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,HRTC - 622,Ordinary 3+2 Non AC Seater,06-08-2024 21:15,05h 15m,07-08-2024 02:30,5,344,37
216,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 20:20,04h 55m,07-08-2024 01:15,4.2,664,38
217,Hamirpur (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 21:40,04h 25m,07-08-2024 02:05,4.7,750,37
218,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 165,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 07:00,10h 10m,06-08-2024 17:10,4.1,1008,31
219,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 1468,Ordinary 3+2 Non AC Seater,06-08-2024 09:15,11h 45m,06-08-2024 21:00,4.1,557,37
220,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 416,Ordinary 3+2 Non AC Seater,06-08-2024 17:10,11h 05m,07-08-2024 04:15,4.6,604,37
221,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 587,Ordinary 3+2 Non AC Seater,06-08-2024 18:25,09h 05m,07-08-2024 03:30,3.6,540,36
222,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 540,Ordinary 3+2 Non AC Seater,06-08-2024 19:00,13h 00m,07-08-2024 08:00,4.1,696,32
223,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 552,Himmani Deluxe 2+2 Non AC Seater,06-08-2024 19:45,09h 15m,07-08-2024 05:00,3.8,608,25
224,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 559,Ordinary 3+2 Non AC Seater,06-08-2024 20:29,11h 36m,07-08-2024 08:05,4.1,613,37
225,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 98,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 20:42,09h 48m,07-08-2024 06:30,4.1,1118,30
226,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 566,Ordinary 3+2 Non AC Seater,06-08-2024 21:10,10h 20m,07-08-2024 07:30,4,574,37
227,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 16,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 21:20,08h 30m,07-08-2024 05:50,4.1,1008,22
228,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 571,Ordinary 3+2 Non AC Seater,06-08-2024 21:40,10h 10m,07-08-2024 07:50,4.4,604,33
229,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,HRTC - 82,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 21:55,09h 45m,07-08-2024 07:40,4,1093,33
230,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 21:20,08h 35m,07-08-2024 05:55,4.6,799,37
231,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),06-08-2024 21:00,09h 10m,07-08-2024 06:10,4.5,664,37
232,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 30,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 08:00,12h 00m,06-08-2024 20:00,3.1,1428,21
233,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 775,Ordinary 3+2 Non AC Seater,06-08-2024 11:45,17h 05m,07-08-2024 04:50,4,825,39
234,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 751,Ordinary 3+2 Non AC Seater,06-08-2024 13:25,15h 35m,07-08-2024 05:00,3.7,809,37
235,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 725,Ordinary 3+2 Non AC Seater,06-08-2024 13:35,15h 25m,07-08-2024 05:00,3.7,822,37
236,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 724,Ordinary 3+2 Non AC Seater,06-08-2024 14:20,15h 10m,07-08-2024 05:30,3.7,827,37
237,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 776,Ordinary 3+2 Non AC Seater,06-08-2024 15:24,13h 36m,07-08-2024 05:00,2.3,825,37
238,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 801,Ordinary 3+2 Non AC Seater,06-08-2024 15:45,16h 45m,07-08-2024 08:30,3.7,809,36
239,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 11,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 16:00,13h 00m,07-08-2024 05:00,3.3,1428,33
240,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 754,Ordinary 3+2 Non AC Seater,06-08-2024 16:15,16h 15m,07-08-2024 08:30,3.6,814,37
241,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 736,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 17:00,13h 00m,07-08-2024 06:00,4,1428,34
242,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 705,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 18:00,13h 00m,07-08-2024 07:00,4.4,1428,34
243,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 214001,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 19:00,12h 00m,07-08-2024 07:00,3.7,1428,30
244,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 759,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 20:00,13h 00m,07-08-2024 09:00,2.9,1446,27
245,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 701,Ordinary 3+2 Non AC Seater,06-08-2024 21:30,13h 00m,07-08-2024 10:30,4.1,820,37
246,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,HRTC - 65,Himsuta AC Seater Volvo/Scania 2+2,06-08-2024 22:30,12h 00m,07-08-2024 10:30,3.9,1446,34
247,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),06-08-2024 16:00,12h 20m,07-08-2024 04:20,4.6,664,42
248,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),06-08-2024 19:30,11h 30m,07-08-2024 07:00,4.6,509,40
249,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),06-08-2024 20:00,10h 00m,07-08-2024 06:00,4.6,674,42
250,Manali to Delhi,https://www.redbus.in/bus-tickets/manali-to-delhi,AdR S YADAV SMART BUS PRIVATE LIMITED,Volvo 9600 A/C Semi Sleeper (2+2),06-08-2024 17:50,12h 20m,07-08-2024 06:10,4.1,569,45
